"BehaviorSpace results (NetLogo 5.3)"
"Flocking.nlogo"
"experiment"
"02/10/2016 23:22:21:473 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-separate-turn","population","max-align-turn","max-cohere-turn","vision","minimum-separation","[step]","count turtles with [any? flockmates]","mean [count flockmates] of turtles","mean [min [distance myself] of other turtles] of turtles","standard-deviation [heading] of turtles"
"4","1.5","300","5","3","3","1","96","286","4.46","1.475047854673321","77.19236032073334"
"3","1.5","300","5","3","3","1","93","285","3.8733333333333335","1.3876575794145143","133.80293401385842"
"1","1.5","300","5","3","3","1","98","283","4.48","1.4468139529995778","139.77423139812183"
"4","1.5","300","5","3","3","1","97","287","4.406666666666666","1.4077986679847108","76.49997093569841"
"3","1.5","300","5","3","3","1","94","290","3.8866666666666667","1.3812513854071702","134.4179051622208"
"1","1.5","300","5","3","3","1","99","281","4.473333333333334","1.456291821026105","140.25738580035326"
"4","1.5","300","5","3","3","1","98","288","4.386666666666667","1.3323271405397006","75.7725505944372"
"3","1.5","300","5","3","3","1","95","288","3.9","1.4057988741307221","134.74482914047795"
"1","1.5","300","5","3","3","1","100","281","4.48","1.4545881226591069","140.21959558138383"
"4","1.5","300","5","3","3","1","99","293","4.533333333333333","1.3084528899785786","75.14780849828328"
"3","1.5","300","5","3","3","1","96","287","3.96","1.4011611243788622","135.22018572483915"
"1","1.5","300","5","3","3","1","101","283","4.4","1.4323890865118991","140.65535329524323"
"2","1.5","300","5","3","3","1","5","251","2.006666666666667","1.9628265779282188","106.65645979964427"
"4","1.5","300","5","3","3","1","100","293","4.453333333333333","1.3135985360737188","74.30605052808139"
"3","1.5","300","5","3","3","1","97","287","4.033333333333333","1.389131301389754","135.5636980209918"
"1","1.5","300","5","3","3","1","102","279","4.173333333333333","1.4772126695094319","140.92508668768377"
"4","1.5","300","5","3","3","1","101","293","4.34","1.3699678410560518","73.78625238720491"
"3","1.5","300","5","3","3","1","98","288","4.126666666666667","1.3899266680020466","134.90792549359193"
"1","1.5","300","5","3","3","1","103","281","4.08","1.4983280279427962","140.81553481394437"
"4","1.5","300","5","3","3","1","102","288","4.266666666666667","1.4154241155716247","73.57738859313011"
"3","1.5","300","5","3","3","1","99","289","4.273333333333333","1.3917523172313317","134.84506946651587"
"1","1.5","300","5","3","3","1","104","276","3.8866666666666667","1.5100284332136038","141.16866676502082"
"4","1.5","300","5","3","3","1","103","286","4.14","1.4292547239157836","73.02862822976907"
"3","1.5","300","5","3","3","1","100","291","4.42","1.3240720208551424","134.79000095663463"
"1","1.5","300","5","3","3","1","105","282","3.8133333333333335","1.489604016432401","142.04587330336463"
"4","1.5","300","5","3","3","1","104","285","4.073333333333333","1.4274896067182616","72.26154648293785"
"3","1.5","300","5","3","3","1","101","288","4.52","1.2765381930895778","135.42390890105187"
"1","1.5","300","5","3","3","1","106","283","3.8666666666666667","1.4688281276998738","142.2904336625167"
"4","1.5","300","5","3","3","1","105","286","4.14","1.4140592321525345","72.10284921402372"
"3","1.5","300","5","3","3","1","102","290","4.633333333333334","1.2852754058222295","135.7572544851848"
"1","1.5","300","5","3","3","1","107","281","3.9066666666666667","1.4696940527119726","142.49518092976675"
"4","1.5","300","5","3","3","1","106","285","4.2","1.3871997529520297","71.78471283298197"
"3","1.5","300","5","3","3","1","103","289","4.673333333333333","1.2945509621370395","135.62702704320387"
"1","1.5","300","5","3","3","1","108","283","4.1066666666666665","1.4580680560628934","142.87197945223778"
"4","1.5","300","5","3","3","1","107","287","4.36","1.3600716259869632","71.25246942433452"
"3","1.5","300","5","3","3","1","104","287","4.78","1.302490545377071","134.99884927836635"
"1","1.5","300","5","3","3","1","109","285","4.373333333333333","1.4162771551002256","143.1172600552787"
"4","1.5","300","5","3","3","1","108","288","4.626666666666667","1.2891504270268346","71.15484023511844"
"3","1.5","300","5","3","3","1","105","288","4.92","1.2821120359360734","135.71007865211075"
"1","1.5","300","5","3","3","1","110","286","4.593333333333334","1.384211681660336","144.26150130689282"
"4","1.5","300","5","3","3","1","109","288","4.793333333333333","1.2882925442644306","70.82470253583475"
"3","1.5","300","5","3","3","1","106","288","4.966666666666667","1.3108055626281228","136.02906974320058"
"1","1.5","300","5","3","3","1","111","290","4.673333333333333","1.3507990352657369","144.8855495934751"
"4","1.5","300","5","3","3","1","110","291","4.866666666666666","1.312526190260904","70.68446741041949"
"3","1.5","300","5","3","3","1","107","289","5.12","1.3112449054240296","135.7256317747921"
"1","1.5","300","5","3","3","1","112","288","4.64","1.3273341983394693","145.09348430827234"
"4","1.5","300","5","3","3","1","111","288","4.866666666666666","1.3393229177133812","71.09644222907541"
"3","1.5","300","5","3","3","1","108","288","5.12","1.320197290368931","135.8653113586572"
"1","1.5","300","5","3","3","1","113","288","4.586666666666667","1.3274018034729702","145.56075865264435"
"4","1.5","300","5","3","3","1","112","287","4.886666666666667","1.3430491615253144","70.75508263603288"
"3","1.5","300","5","3","3","1","109","288","5.093333333333334","1.3279194006517894","136.00147301088708"
"1","1.5","300","5","3","3","1","114","289","4.6066666666666665","1.338554531910438","146.04605829788213"
"4","1.5","300","5","3","3","1","113","286","4.773333333333333","1.325786176081722","70.04900546610789"
"3","1.5","300","5","3","3","1","110","285","5.126666666666667","1.3235306180346056","136.27612137607736"
"1","1.5","300","5","3","3","1","115","290","4.773333333333333","1.3413535844377418","146.83863099467152"
"4","1.5","300","5","3","3","1","114","288","4.673333333333333","1.3226959884754068","69.55778941345788"
"3","1.5","300","5","3","3","1","111","284","5.153333333333333","1.3276086717867908","137.00236654973665"
"1","1.5","300","5","3","3","1","116","287","4.76","1.3651945713142764","147.03651599971067"
"4","1.5","300","5","3","3","1","115","290","4.746666666666667","1.3169713134060523","69.42139011243464"
"3","1.5","300","5","3","3","1","112","286","5.206666666666667","1.3464620743492088","136.18064860874495"
"1","1.5","300","5","3","3","1","117","289","4.706666666666667","1.3622424869526255","147.28759692273712"
"4","1.5","300","5","3","3","1","116","289","4.86","1.3370524217341277","69.3161758465078"
"3","1.5","300","5","3","3","1","113","283","5.246666666666667","1.4029576806967123","137.13983981461843"
"1","1.5","300","5","3","3","1","118","287","4.726666666666667","1.3809275039144089","147.49992928205248"
"4","1.5","300","5","3","3","1","117","290","4.8933333333333335","1.3456064311805913","69.10402870782534"
"3","1.5","300","5","3","3","1","114","283","5.293333333333333","1.4232631078252687","136.73428279438969"
"4","1.5","300","5","3","3","1","118","291","4.846666666666667","1.3469377209105255","68.76732994767757"
"1","1.5","300","5","3","3","1","119","285","4.713333333333333","1.4062129435644881","147.83552062329105"
"3","1.5","300","5","3","3","1","115","281","5.026666666666666","1.4294449655166703","137.48634379277726"
"4","1.5","300","5","3","3","1","119","288","4.9","1.3351069707911263","68.5926845105353"
"1","1.5","300","5","3","3","1","120","283","4.593333333333334","1.4036418564405355","148.1357897457723"
"3","1.5","300","5","3","3","1","116","283","4.946666666666666","1.4355020297743437","137.8947969804856"
"4","1.5","300","5","3","3","1","120","287","4.786666666666667","1.3730864580549118","67.63187578723088"
"1","1.5","300","5","3","3","1","121","286","4.593333333333334","1.3670818846255726","148.33806153913633"
"3","1.5","300","5","3","3","1","117","282","4.906666666666666","1.4029939980379822","137.28060770227833"
"4","1.5","300","5","3","3","1","121","285","4.6866666666666665","1.3994989203003276","67.18580727801142"
"1","1.5","300","5","3","3","1","122","286","4.593333333333334","1.349385767063385","148.40578614014336"
"2","1.5","300","5","3","3","1","6","256","2.06","1.975223071789018","106.34075946845518"
"3","1.5","300","5","3","3","1","118","283","5.113333333333333","1.3715090122577502","135.82954158142604"
"4","1.5","300","5","3","3","1","122","283","4.573333333333333","1.3920293813345808","67.09256192899379"
"1","1.5","300","5","3","3","1","123","292","4.666666666666667","1.3358391005215808","148.22802813875384"
"2","1.5","300","5","3","3","1","7","249","1.98","1.9355200502539878","106.11183022908409"
"3","1.5","300","5","3","3","1","119","282","5.173333333333333","1.3355474954236912","135.10302351203828"
"4","1.5","300","5","3","3","1","123","285","4.6066666666666665","1.3581744753038822","67.32876052545058"
"1","1.5","300","5","3","3","1","124","287","4.633333333333334","1.3465122079564962","148.51117509041026"
"3","1.5","300","5","3","3","1","120","283","5.28","1.297201110131387","135.2844900010755"
"4","1.5","300","5","3","3","1","124","286","4.766666666666667","1.369255173168878","67.97531741166824"
"2","1.5","300","5","3","3","1","8","253","1.9733333333333334","1.9419695869168425","106.02232679232445"
"1","1.5","300","5","3","3","1","125","288","4.633333333333334","1.3606511422085001","148.83812763381104"
"3","1.5","300","5","3","3","1","121","285","5.32","1.2642969051968813","134.25812621791852"
"4","1.5","300","5","3","3","1","125","288","4.773333333333333","1.3747896231909211","67.64616187435567"
"1","1.5","300","5","3","3","1","126","287","4.6466666666666665","1.343088091396288","149.24854423102883"
"2","1.5","300","5","3","3","1","9","252","1.9666666666666666","1.9316941389821125","106.51122383415004"
"4","1.5","300","5","3","3","1","126","287","4.833333333333333","1.3983414917488801","67.31158603562358"
"1","1.5","300","5","3","3","1","127","286","4.68","1.3543073180026055","149.76757085668532"
"2","1.5","300","5","3","3","1","10","253","1.94","1.9302509686942444","106.2417251802032"
"4","1.5","300","5","3","3","1","127","286","4.82","1.386410248435374","66.81911589531423"
"3","1.5","300","5","3","3","1","122","289","5.246666666666667","1.2737984851970896","133.88053142135055"
"4","1.5","300","5","3","3","1","128","286","4.8","1.3965543339966726","66.2893973087498"
"1","1.5","300","5","3","3","1","128","285","4.706666666666667","1.369617750145376","150.14421145828123"
"2","1.5","300","5","3","3","1","11","259","2.1333333333333333","1.902306296532538","105.80976523191354"
"3","1.5","300","5","3","3","1","123","285","5.326666666666667","1.309468026251889","135.6786493884243"
"1","1.5","300","5","3","3","1","129","285","4.706666666666667","1.3877944557560427","150.5074380303051"
"2","1.5","300","5","3","3","1","12","260","2.16","1.9003714829810228","105.62361683145441"
"3","1.5","300","5","3","3","1","124","285","5.426666666666667","1.339612209433995","135.2296531559192"
"1","1.5","300","5","3","3","1","130","283","4.793333333333333","1.3908689658524274","150.65117576776294"
"2","1.5","300","5","3","3","1","13","269","2.1866666666666665","1.8581216862019525","105.8752856315158"
"3","1.5","300","5","3","3","1","125","278","5.613333333333333","1.3694770694722553","136.52584833229076"
"1","1.5","300","5","3","3","1","131","288","4.88","1.3596299536386707","151.22216305484093"
"3","1.5","300","5","3","3","1","126","276","5.64","1.4007759875680823","136.49255473084932"
"2","1.5","300","5","3","3","1","14","260","2.2","1.927744075941235","106.04203257360719"
"4","1.5","300","5","3","3","1","129","285","4.793333333333333","1.416358972605884","66.11207151723069"
"1","1.5","300","5","3","3","1","132","287","4.926666666666667","1.2951959145902505","151.79100637829546"
"3","1.5","300","5","3","3","1","127","280","5.52","1.4148651541009538","136.76675669534362"
"4","1.5","300","5","3","3","1","130","285","4.8933333333333335","1.3982588695393472","66.12292330482846"
"1","1.5","300","5","3","3","1","133","290","5.1466666666666665","1.2639520348250142","152.24331109308642"
"3","1.5","300","5","3","3","1","128","282","5.366666666666666","1.4373800787273618","135.71816645470037"
"4","1.5","300","5","3","3","1","131","285","5.04","1.4254185330317488","65.74013450325835"
"1","1.5","300","5","3","3","1","134","292","5.373333333333333","1.229144033818422","152.33162213112354"
"3","1.5","300","5","3","3","1","129","281","5.286666666666667","1.417969072262487","137.9825034801371"
"4","1.5","300","5","3","3","1","132","286","5.233333333333333","1.4269525892014068","65.59907491821038"
"1","1.5","300","5","3","3","1","135","291","5.733333333333333","1.2053031746090859","152.4368136228492"
"2","1.5","300","5","3","3","1","15","249","2.1933333333333334","1.906561587956665","106.79609916048642"
"3","1.5","300","5","3","3","1","130","282","5.1866666666666665","1.4008092645374874","137.83188713141948"
"4","1.5","300","5","3","3","1","133","286","5.346666666666667","1.406141457328277","65.61520009292484"
"1","1.5","300","5","3","3","1","136","288","5.96","1.1939295672020975","152.5030006107144"
"2","1.5","300","5","3","3","1","16","257","2.2466666666666666","1.8147986848633175","106.99475509159554"
"3","1.5","300","5","3","3","1","131","285","5.166666666666667","1.3853379039099991","137.65513593190005"
"4","1.5","300","5","3","3","1","134","284","5.6866666666666665","1.379740117101206","65.65579758530743"
"1","1.5","300","5","3","3","1","137","288","5.94","1.2093313879309722","152.52853750005679"
"2","1.5","300","5","3","3","1","17","259","2.433333333333333","1.7778951550352342","107.01028194027083"
"4","1.5","300","5","3","3","1","135","282","6.06","1.3357698444219568","64.75893224533169"
"1","1.5","300","5","3","3","1","138","288","5.92","1.2013711615568587","152.52478210802556"
"2","1.5","300","5","3","3","1","18","268","2.526666666666667","1.8135895568389238","107.24228188320426"
"3","1.5","300","5","3","3","1","132","287","5.173333333333333","1.3984416842615497","138.85085995072433"
"4","1.5","300","5","3","3","1","136","288","6.36","1.2943995686660956","64.52509040561026"
"1","1.5","300","5","3","3","1","139","288","5.726666666666667","1.2107951413974554","152.7992823007311"
"2","1.5","300","5","3","3","1","19","265","2.5866666666666664","1.842580748796119","107.26831177920076"
"3","1.5","300","5","3","3","1","133","289","5.153333333333333","1.3828589968593739","139.0324364284535"
"1","1.5","300","5","3","3","1","140","290","5.546666666666667","1.235641872750064","153.53333999694954"
"2","1.5","300","5","3","3","1","20","265","2.6666666666666665","1.80426978987527","107.66578799440182"
"4","1.5","300","5","3","3","1","137","288","6.46","1.2813808328244007","64.40090042951834"
"3","1.5","300","5","3","3","1","134","286","5.086666666666667","1.409938923881818","140.22581225961963"
"1","1.5","300","5","3","3","1","141","289","5.453333333333333","1.2311193553487778","154.03137534525365"
"2","1.5","300","5","3","3","1","21","268","2.6","1.7591010501616218","108.10955395120946"
"4","1.5","300","5","3","3","1","138","288","6.4","1.2863329237332237","63.68922572080812"
"1","1.5","300","5","3","3","1","142","290","5.36","1.224489304471615","154.0714406493047"
"3","1.5","300","5","3","3","1","135","280","5.033333333333333","1.4155684250882807","139.2607475915494"
"4","1.5","300","5","3","3","1","139","287","6.433333333333334","1.2930079807483246","63.90236721227402"
"2","1.5","300","5","3","3","1","22","265","2.453333333333333","1.7935443595684493","108.57030765789084"
"1","1.5","300","5","3","3","1","143","293","5.34","1.2234865435211486","154.20057154417347"
"3","1.5","300","5","3","3","1","136","283","4.98","1.4143297953609717","139.84619625900046"
"4","1.5","300","5","3","3","1","140","284","6.58","1.3272414954720204","63.93507373398106"
"2","1.5","300","5","3","3","1","23","266","2.38","1.8096646725640015","108.7646606482721"
