"BehaviorSpace results (NetLogo 5.3)"
"BusinessInvestor.nlogo"
"vary-vision-and-investors"
"02/18/2016 09:01:54:816 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"295","0.1","""red""","""radius""","0.01","""exp utility""","10","9","25","24","167115.69493340494"
"294","0.1","""red""","""radius""","0.01","""exp utility""","10","9","25","24","190919.9502030048"
"296","0.1","""red""","""radius""","0.01","""exp utility""","10","9","25","24","172144.75044061648"
"297","0.1","""red""","""radius""","0.01","""exp utility""","10","9","25","24","198342.13018623233"
"298","0.1","""red""","""radius""","0.01","""exp utility""","10","9","25","24","178593.15353632663"
"299","0.1","""red""","""radius""","0.01","""exp utility""","10","9","25","24","194497.86155699453"
"300","0.1","""red""","""radius""","0.01","""exp utility""","10","9","25","24","118030.24136361983"
"301","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","199386.60665405868"
"302","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","198933.25156039445"
"304","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","189139.80150022573"
"303","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","202691.4595771178"
"305","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","206271.2734264772"
"306","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","175624.2997212271"
"307","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","162458.6819673839"
"308","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","192960.4279280118"
"309","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","205073.17392139958"
"310","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","148371.50889178287"
"311","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","186827.29933088948"
"313","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","223216.36718024788"
"312","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","197914.75932088657"
"314","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","197932.00520604727"
"315","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","152240.14531328055"
"316","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","156336.166916646"
"317","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","198393.87359377972"
"318","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","161695.51354561624"
"319","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","181849.1269165526"
"320","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","140353.9832586947"
"321","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","218412.36976291737"
"322","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","153092.38857573632"
"323","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","205060.37678161124"
"324","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","210223.37570696097"
"325","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","185787.8456260673"
"326","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","219115.52344156607"
"327","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","200196.77508228336"
"328","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","165355.01467692593"
"329","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","209113.44178380538"
"330","0.1","""red""","""radius""","0.01","""exp utility""","10","10","25","24","195041.34647958475"
"332","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","56182.923922541304"
"331","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","79787.7835078224"
"333","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","72675.21674994427"
"334","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","69697.17974221912"
"335","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","69868.84706628209"
"336","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","72854.39440447204"
"337","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","71547.26693969306"
"338","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","76680.4669876692"
"339","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","50759.98519789548"
"340","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","70073.90156130624"
"341","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","80539.75646259064"
"342","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","98542.78675285805"
"343","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","63928.11441025208"
"344","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","89228.05530471352"
"347","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","87526.74736438628"
"348","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","61398.07791586038"
"346","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","77922.49896619347"
"345","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","52810.25680470544"
"349","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","72173.29532032004"
"350","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","84306.26068276573"
"351","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","77226.26949005036"
"353","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","49076.36782419888"
"352","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","64855.32608795575"
"354","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","66487.6948567267"
"355","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","106869.04926932216"
"356","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","70669.83179822164"
"357","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","57934.703592618076"
"358","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","88731.80665887916"
"359","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","64396.03597618033"
"360","0.1","""red""","""radius""","0.01","""exp utility""","20","0","25","24","54213.90774641258"
"361","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","105727.94650148589"
"362","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","145053.90467537148"
"363","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","123425.45403362773"
"364","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","151895.29146665978"
"365","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","140717.95279399492"
"367","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","143335.9397440184"
"366","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","166488.08339721936"
"368","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","129106.11424598991"
"370","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","126971.87501946992"
"369","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","148936.53356814728"
"371","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","158392.0256456297"
"372","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","140873.08770585686"
"373","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","152635.42897783773"
"374","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","151331.01621633756"
"375","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","109468.91721106041"
"376","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","140413.13098491033"
"377","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","134413.7096146694"
"378","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","121440.7699529593"
"379","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","121653.43491393831"
"380","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","129791.05713527571"
"381","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","134573.7058936195"
"382","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","145385.18955142304"
"383","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","164067.0140357546"
"385","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","134981.51541470396"
"384","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","110810.87098561446"
"386","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","144032.9841894582"
"387","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","146719.17309270508"
"388","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","118883.10231578823"
"389","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","99893.36539695052"
"390","0.1","""red""","""radius""","0.01","""exp utility""","20","1","25","24","109661.02449811541"
"391","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","143670.04794759979"
"392","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","152599.19275646377"
"393","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","135593.5464642431"
"395","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","154427.73734522954"
"394","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","162371.81345800898"
"396","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","160189.78069223659"
"397","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","158715.8294027262"
"398","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","131962.26622101988"
"399","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","159414.68534281667"
"400","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","168259.2592079849"
"401","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","163526.04590173124"
"402","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","165995.74254277413"
"403","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","182011.24907027106"
"404","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","170172.4565467189"
"405","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","171236.6404919248"
"406","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","152223.6705997389"
"407","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","150459.95528637638"
"408","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","147484.86739816619"
"409","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","161871.85269782256"
"410","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","151606.19068502987"
"411","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","173868.21941890084"
"412","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","150412.2537321372"
"413","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","153990.70247810613"
"414","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","144028.79892155222"
"415","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","151021.12444264433"
"416","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","154106.8125769083"
"417","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","152279.69119611237"
"418","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","151529.984083369"
"419","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","182621.51175736214"
"420","0.1","""red""","""radius""","0.01","""exp utility""","20","2","25","24","158452.46634168125"
"422","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","172745.40415319888"
"421","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","167703.30921574702"
"423","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","178807.24233211664"
"424","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","184276.05377452352"
"425","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","180603.37385653035"
"426","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","137572.85510452115"
"427","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","151041.5720624434"
"428","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","146145.20607805316"
"430","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","184104.94831314805"
"429","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","147266.51290658067"
"431","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","154641.27685933563"
"432","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","180413.1729453919"
"433","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","166718.3024378884"
"434","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","162615.93615201185"
"435","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","163910.0061797249"
"436","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","191454.1998808607"
"437","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","162985.94802587887"
"438","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","170197.78018083607"
"439","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","173247.90942081655"
"440","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","146378.37453665113"
"441","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","197935.12621254145"
"442","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","180236.9370001088"
"443","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","155914.3830573073"
"444","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","159867.55230926268"
"445","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","170185.93761253598"
"446","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","182355.55515788126"
"447","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","142840.16199815055"
"448","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","149736.5806435493"
"449","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","184480.89792012563"
"450","0.1","""red""","""radius""","0.01","""exp utility""","20","3","25","24","161336.78370493624"
"451","0.1","""red""","""radius""","0.01","""exp utility""","20","4","25","24","184822.44444963126"
